1	-7.07638192541197	13.5950816074950	325.826956848216
2	-8.06073398764809	20.9373524766780	319.102888681063
3	-8.85378853223125	29.6811204546310	314.549679807402
4	-9.46877820616151	39.2794789841669	311.749268509792
5	-9.95063478936688	49.3101802854865	311.632857937754
6	-10.2569123334529	59.0949860173627	313.611142467716
7	-10.3268884001301	68.1522066966219	317.785886561998
8	-10.1930825548426	76.0179346859590	323.943325114741
9	-9.83954316798056	82.1887244251433	331.872611965690
17	2.73846525519470	13.7560058302397	324.827736944807
18	1.83793323076763	21.2505532741601	318.243296939491
19	1.06138966635741	30.0769318281705	313.637038837573
20	0.441853323816306	39.7217626374485	311.188997117901
21	-0.0404642602135011	49.7154994946530	310.835595595037
22	-0.333824770915418	59.5265826649008	312.934862462471
23	-0.436006188905897	68.5973549625851	316.943302240914
24	-0.328659451772427	76.5299456227593	323.073544607155
25	0.0266599646116887	82.9028525653546	330.807084107149
33	12.6508050968187	13.9500361813899	323.709445825195
34	11.7255997622246	21.5834642885873	317.232456870304
35	10.9743750310565	30.4728498559948	312.769595180048
36	10.3595578967111	40.1211751138912	310.252965678393
37	9.87794393519373	50.1539813933593	310.198646849245
38	9.58731650537428	59.9182785911140	312.135184577555
39	9.47311636862940	69.0678341437877	316.207038308689
40	9.58220971398296	77.0941947681557	322.130797650380
41	9.90398776271085	83.6362535068763	329.648064097213
49	22.5079958794762	14.1243111849752	322.679684435104
50	21.6377868530463	21.9286990343400	316.384341366508
51	20.8800171222792	30.8375282711785	311.947130762457
52	20.2726395660769	40.5430947453092	309.665204378653
53	19.7959838244412	50.5552307288498	309.467343610915
54	19.4985264459375	60.3387433884512	311.305832663310
55	19.3589694185340	69.5602337005534	315.418977938191
56	19.4399524014908	77.6660377785250	321.122285746378
57	19.7467172997252	84.3788291040716	328.455408674473
65	32.4261433162669	14.3195231642641	321.688628584186
66	31.5370457233668	22.2624481887734	315.443062543053
67	30.8038402305337	31.2668915629126	311.183201002497
68	30.1944379168318	40.9714002536390	308.881237901871
69	29.7129268855110	50.9822986109718	308.703568135158
70	29.3891058092583	60.7768747715389	310.548855319852
71	29.2821794758782	70.0212426810982	314.480819569077
72	29.3431486763002	78.2325096093686	320.173683641026
73	29.6079607956246	85.0987985131220	327.387370267262
81	-10.3114587296127	86.9708791512528	343.416131458211
82	-12.0623847027791	88.1254346061098	353.218832621627
83	-13.4539485151601	86.8974574389103	363.029177484072
84	-14.4310673059764	83.5060416182340	372.358278665611
85	-15.0275451346668	77.9335816952368	380.658139716424
86	-15.0905955472662	70.6544502251226	387.482811696289
87	-14.7802018004963	61.9571458683776	392.368635765142
88	-13.9792868824675	52.3715129939070	395.147762938302
89	-12.7978782318936	42.4000969028248	395.555950626141
97	-0.690671297912122	88.8405696513005	344.892311485720
98	-2.41071436955426	89.6753378732514	354.724044565130
99	-3.75153272607466	88.2501251450118	364.523136645479
100	-4.73667683719483	84.7526265128913	373.786596629650
101	-5.26825181707019	79.1672495133809	382.118431879697
102	-5.41801676843222	71.9869954469045	388.862121437020
103	-5.04243416820648	63.2188005531554	393.862800039634
104	-4.34083949992334	53.8009542325592	396.804210970075
105	-3.12588581814404	43.8423347770647	397.471574173448
113	9.03561682648340	90.6440903835191	346.371988504525
114	7.38330016898907	91.1795280628170	356.271923596475
115	6.04261364183829	89.7068135375436	366.000568101026
116	5.10948720807891	85.9193997552149	375.286976246217
117	4.53276227641637	80.4435943606207	383.456584812039
118	4.48278423100079	73.0068402764627	390.355433306801
119	4.75020284906291	64.5001187382390	395.365445025249
120	5.55450657460915	54.8660281805194	398.306651922133
121	6.61917828189972	45.1307907064040	399.289684856172
129	18.6787827629051	92.3802448538610	347.865031222043
130	17.0304360705625	92.7827912572267	357.762623540750
131	15.7520823004425	91.0236885445721	367.511584721762
132	14.8005059724645	87.3184627609358	376.692317637939
133	14.3403519409506	81.5345076284995	384.895493641052
134	14.1458141799594	74.3174441407540	391.698316236748
135	14.5207100125293	65.5551505078376	396.752774222022
136	15.1894224058584	56.2109853847573	399.906436628656
137	16.3743225043202	46.1814281020121	400.895931809919
145	28.3964505616217	94.2818002606549	349.350775692627
146	26.7957276958331	94.3844701356659	359.299105791270
147	25.5196497591749	92.4818855447826	369.048477515280
148	24.6435492153128	88.5821625549176	378.229933404825
149	24.0758238056535	82.9272059271874	386.431523432770
150	24.0735520066932	75.5109322514709	393.194962048075
151	24.3137230614108	66.8964461677230	398.331470429518
